1.829840	-23.471010
1.833147	-23.296157
1.836454	-23.121052
1.839761	-22.945706
1.843068	-22.770132
1.846375	-22.594344
1.849682	-22.418354
1.852989	-22.242175
1.856295	-22.065819
1.859602	-21.889300
1.862909	-21.712630
1.866216	-21.535822
1.869523	-21.358888
1.872830	-21.181842
1.876137	-21.004695
1.879444	-20.827462
1.882751	-20.650154
1.886058	-20.472784
1.889365	-20.295365
1.892672	-20.117909
1.895979	-19.940429
1.899286	-19.762938
1.902593	-19.585448
1.905900	-19.407972
1.909206	-19.230522
1.912513	-19.053111
1.915820	-18.875751
1.919127	-18.698455
1.922434	-18.521235
1.925741	-18.344104
1.929048	-18.167074
1.932355	-17.990157
1.935662	-17.813366
1.938969	-17.636713
1.942276	-17.460211
1.945583	-17.283870
1.948890	-17.107704
1.952197	-16.931725
1.955504	-16.755945
1.958811	-16.580376
1.962118	-16.405029
1.965424	-16.229918
1.968731	-16.055053
1.972038	-15.880447
1.975345	-15.706112
1.978652	-15.532059
1.981959	-15.358301
1.985266	-15.184848
1.988573	-15.011712
1.991880	-14.838906
1.995187	-14.666440
1.998494	-14.494326
2.001801	-14.322576
2.005108	-14.151201
2.008415	-13.980212
2.011722	-13.809621
2.015029	-13.639439
2.018335	-13.469676
2.021642	-13.300344
2.024949	-13.131455
2.028256	-12.963018
2.031563	-12.795046
2.034870	-12.627548
2.038177	-12.460535
2.041484	-12.294019
2.044791	-12.128010
2.048098	-11.962518
2.051405	-11.797555
2.054712	-11.633129
2.058019	-11.469252
2.061326	-11.305935
2.064633	-11.143186
2.067940	-10.981017
2.071247	-10.819438
2.074553	-10.658458
2.077860	-10.498087
2.081167	-10.338335
2.084474	-10.179212
2.087781	-10.020728
2.091088	-9.862892
2.094395	-9.705714
2.157227	-6.856316
2.220059	-4.305304
2.282891	-2.098426
2.345723	-0.267277
2.408554	1.171634
2.471386	2.217279
2.534218	2.883949
2.597050	3.200546
2.659882	3.209354
2.722714	2.964325
2.785545	2.528957
2.848377	1.973830
2.911209	1.373882
2.974041	0.805543
3.036873	0.343804
3.099705	0.059347
3.162537	0.015828
3.225368	0.267404
3.288200	0.856616
3.351032	1.812672
3.413864	3.150216
3.476696	4.868621
3.539528	6.951822
3.602360	9.368712
3.665191	12.074073
3.668498	12.223406
3.671805	12.373371
3.675112	12.523959
3.678419	12.675159
3.681726	12.826963
3.685033	12.979361
3.688340	13.132343
3.691647	13.285898
3.694954	13.440018
3.698261	13.594693
3.701568	13.749911
3.704875	13.905664
3.708182	14.061940
3.711489	14.218730
3.714796	14.376024
3.718102	14.533810
3.721409	14.692078
3.724716	14.850819
3.728023	15.010020
3.731330	15.169673
3.734637	15.329765
3.737944	15.490285
3.741251	15.651224
3.744558	15.812571
3.747865	15.974313
3.751172	16.136440
3.754479	16.298942
3.757786	16.461806
3.761093	16.625022
3.764400	16.788578
3.767707	16.952463
3.771013	17.116665
3.774320	17.281174
3.777627	17.445977
3.780934	17.611063
3.784241	17.776420
3.787548	17.942037
3.790855	18.107903
3.794162	18.274004
3.797469	18.440330
3.800776	18.606869
3.804083	18.773608
3.807390	18.940537
3.810697	19.107642
3.814004	19.274912
3.817311	19.442335
3.820618	19.609898
3.823925	19.777591
3.827231	19.945399
3.830538	20.113312
3.833845	20.281318
3.837152	20.449403
3.840459	20.617555
3.843766	20.785763
3.847073	20.954013
3.850380	21.122295
3.853687	21.290594
3.856994	21.458899
3.860301	21.627197
3.863608	21.795476
3.866915	21.963724
3.870222	22.131927
3.873529	22.300074
3.876836	22.468151
3.880143	22.636147
3.883449	22.804048
3.886756	22.971843
3.890063	23.139517
3.893370	23.307060
3.896677	23.474458
3.899984	23.641699
3.903291	23.808769
3.906598	23.975657
3.909905	24.142349
3.913212	24.308834
3.916519	24.475097
3.919826	24.641128
3.923133	24.806912
3.926440	24.972438
3.929747	25.137693
3.933054	25.302664
3.936360	25.467338
3.939667	25.631703
3.942974	25.795746
3.946281	25.959454
3.949588	26.122815
3.952895	26.285817
3.956202	26.448446
3.959509	26.610690
3.962816	26.772537
3.966123	26.933974
3.969430	27.094988
3.972737	27.255566
3.976044	27.415698
3.979351	27.575369
3.982658	27.734567
3.985965	27.893280
3.989272	28.051496
3.992578	28.209202
3.995885	28.366386
3.999192	28.523035
4.002499	28.679137
4.005806	28.834679
4.009113	28.989651
4.012420	29.144038
4.015727	29.297830
4.019034	29.451013
4.022341	29.603577
4.025648	29.755508
4.028955	29.906794
4.032262	30.057425
4.035569	30.207386
4.038876	30.356668
4.042183	30.505258
4.045489	30.653143
4.048796	30.800312
4.052103	30.946754
4.055410	31.092457
4.058717	31.237409
4.062024	31.381598
4.065331	31.525013
4.068638	31.667642
4.071945	31.809474
4.075252	31.950497
4.078559	32.090701
4.081866	32.230073
4.085173	32.368603
4.088480	32.506279
4.091787	32.643090
4.095094	32.779026
4.098401	32.914074
4.101707	33.048225
4.105014	33.181467
4.108321	33.313790
4.111628	33.445182
4.114935	33.575633
4.118242	33.705133
4.121549	33.833670
4.124856	33.961235
4.128163	34.087816
4.131470	34.213405
4.134777	34.337989
4.138084	34.461560
4.141391	34.584106
4.144698	34.705619
4.148005	34.826087
4.151312	34.945502
4.154618	35.063852
4.157925	35.181130
4.161232	35.297323
4.164539	35.412425
4.167846	35.526424
4.171153	35.639311
4.174460	35.751077
4.177767	35.861713
4.181074	35.971209
4.184381	36.079557
4.187688	36.186747
4.190995	36.292771
4.194302	36.397620
4.197609	36.501284
4.200916	36.603756
4.204223	36.705027
4.207530	36.805088
4.210836	36.903931
4.214143	37.001548
4.217450	37.097931
4.220757	37.193070
4.224064	37.286960
4.227371	37.379591
4.230678	37.470956
4.233985	37.561047
4.237292	37.649856
4.240599	37.737377
4.243906	37.823601
4.247213	37.908522
4.250520	37.992131
4.253827	38.074423
4.257134	38.155390
4.260441	38.235025
4.263748	38.313322
4.267054	38.390273
4.270361	38.465873
4.273668	38.540114
